Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,IP Routing, ,IGRP uses which of the following as default parameters for finding the best path to a remote network?  Hop count  MTU  Cumulative interface delay  STP  Path bandwidth value,1 and 3,3 and 5,"2, 3 and 5",All of the above, ,B," IGRP uses bandwidth and delay of the line, by default, to determine the best path to a remote network. Delay of the line can sometimes be called the cumulative interface delay. "
Cse Engineering,IP Routing, ,Network 206.143.5.0 was assigned to the Acme Company to connect to its ISP. The administrator of Acme would like to configure one router with the commands to access the Internet. Which commands could be configured on the Gateway router to allow Internet access to the entire network? Gateway(config)# ip route 0.0.0.0 0.0.0.0 206.143.5.2 Gateway(config)# router rip Gateway(config-router)# network 206.143.5.0 Gateway(config-router)# network 206.143.5.0 default,1 only,3 only,"1, 2 and 4",1 and 4, ,D," There are actually three different ways to configure the same default route, but only two are shown in the answer. First, you can set a default route with the <i class=""networking-code"">0.0.0.0 0.0.0.0</i> mask and then specify the next hop, as in option A. Or you can use <i class=""networking-code"">0.0.0.0 0.0.0.0</i> and use the exit interface instead of the next hop. Finally, you can use option D with the <i class=""networking-code"">ip default-network</i> command. "
Cse Engineering,Spanning Tree Protocol, ,What is the purpose of Spanning Tree Protocol in a switched LAN?,To provide a mechanism for network monitoring in switched environments,To prevent routing loops in networks with redundant paths,To prevent switching loops in networks with redundant switched paths,To manage the VLAN database across multiple switches,To create collision domains,C, The Spanning Tree Protocol (STP) was designed to stop layer 2 loops. All Cisco switches have the STP on by default. 
Cse Engineering,Spanning Tree Protocol, ,Which statement describes a spanning-tree network that has converged?,All switch and bridge ports are in the forwarding state.,All switch and bridge ports are assigned as either root or designated ports.,All switch and bridge ports are in either the forwarding or blocking state.,All switch and bridge ports are either blocking or looping., ,C," Convergence occurs when all ports on bridges and switches have transitioned to either the forwarding or blocking states. No data is forwarded until convergence is complete. Before data can be forwarded again, all devices must be updated. "
Cse Engineering,Spanning Tree Protocol, ,What does a switch do when a frame is received on an interface and the destination hardware address is unknown or not in the filter table?,Forwards the switch to the first available link,Drops the frame,Floods the network with the frame looking for the device,Sends back a message to the originating station asking for a name resolution, ,C," Switches flood all frames that have an unknown destination address. If a device answers the frame, the switch will update the MAC address table to reflect the location of the device. "
Cse Engineering,Spanning Tree Protocol, ,In which circumstance are multiple copies of the same unicast frame likely to be transmitted in a switched LAN?,During high-traffic periods,After broken links are reestablished,When upper-layer protocols require high reliability,In an improperly implemented redundant topology, ,D," If the Spanning Tree Protocol is not running on your switches and you connect them together with redundant links, you will have broadcast storms and multiple frame copies. "
Cse Engineering,Spanning Tree Protocol, ,"If you want to disable STP on a port connected to a server, which command would you use?",disable spanning-tree,spanning-tree off,spanning-tree security,spanning-tree portfast, ,D," If you have a server or other devices connected into your switch that you're totally sure won't create a switching loop if STP is disabled, you can use something called <i class=""networking-code"">portfast</i> on these ports. Using it means the port won't spend the usual 50 seconds to come up while STP is converging. "
Cse Engineering,Spanning Tree Protocol, ,Which of the following statement is true?,A switch creates a single collision domain and a single broadcast domain. A router creates a single collision domain.,A switch creates separate collision domains but one broadcast domain. A router provides a separate broadcast domain.,A switch creates a single collision domain and separate broadcast domains. A router provides a separate broadcast domain as well.,A switch creates separate collision domains and separate broadcast domains. A router provides separate collision domains., ,B," Switches break up collision domains, and routers break up broadcast domains. "
Cse Engineering,Spanning Tree Protocol, ,"You have two switches connected together with two crossover cables for redundancy, and STP is disabled. Which of the following will happen between the switches?",The routing tables on the switches will not update.,The MAC forward/filter table will not update on the switch.,Broadcast storms will occur on the switched network.,The switches will automatically load-balance between the two links., ,C," If spanning tree is disabled on a switch and you have redundant links to another switch, broadcast storms will occur, among other possible problems. "
Cse Engineering,Spanning Tree Protocol, ,Layer 2 switching provides which of the following?  Hardware-based bridging (ASIC)  Wire speed  Low latency  Low cost,1 and 3,2 and 4,"1, 2 and 4",All of the above, ,D," Switches, unlike bridges, are hardware based. Cisco says its switches are wire speed and provide low latency, and I guess they are low cost compared to their prices in the 1990s. "
Cse Engineering,Spanning Tree Protocol, ,Your switch has a port status LED that is alternating between green and amber. What could this indicate?,The port is experiencing errors.,The port is shut down.,The port is in STP blocking mode.,"Nothing, this is normal.", ,A," When you connect to a switch port, at first the link lights are orange/amber, and then they turn green, indicating normal operation. If the link light is blinking, you have a problem. "
Cse Engineering,Spanning Tree Protocol, ,You want to run the new 802.1w on your switches. Which of the following would enable this protocol?,Switch(config)# spanning-tree mode rapid-pvst,Switch# spanning-tree mode rapid-pvst,Switch(config)# spanning-tree mode 802.1w,Switch# spanning-tree mode 802.1w, ,A," 802.1w is the also called Rapid Spanning Tree Protocol. It is not enabled by default on Cisco switches, but it is a better STP to run since it has all the fixes that the Cisco extensions provide with 802.1d. "
Cse Engineering,Spanning Tree Protocol, ,Which of the following is a layer 2 protocol used to maintain a loop-free network?,VTP,STP,RIP,CDP, ,B, The Spanning Tree Protocol is used to stop switching loops in a switched network with redundant paths. 
Cse Engineering,Spanning Tree Protocol, ,You need to allow one host to be permitted to attach dynamically to each switch interface. Which two commands must you configure on your catalyst switch to meet this policy?  Switch(config-if)# ip access-group 10  Switch(config-if)# switchport port-security maximum 1  Switch(config)# access-list 10 permit ip host 1  Switch(config-if)# switchport port-security violation shutdown  Switch(config)# mac-address-table secure,1 and 3,2 and 4,"2, 3 and 5",4 and 5, ,B," The <i class=""networking-code"">switchport port-security</i> is an important command, and it's super easy with the CNA, however, from the CLI, you can set the maximum number of MAC addresses allowed into the port, and then set the penalty if this maximum has been passed. "
Cse Engineering,Spanning Tree Protocol, ,What command will display the forward/filter table?,show mac filter,show run,show mac address-table,show mac filter-table, ,C," The command <i class=""networking-code"">show mac address-table</i> displays the forward/filter table on the switch. "
Cse Engineering,Spanning Tree Protocol, ,"If a switch receives a frame and the source MAC address is not in the MAC address table but the destination address is, what will the switch do with the frame?",Discard it and send an error message back to the originating host,Flood the network with the frame,Add the source address and port to the MAC address table and forward the frame out the destination port,Add the destination to the MAC address table and then forward the frame, ,C," Since the source MAC address is not in the MAC address table, the switch will add the source address and the port it is connected to into the MAC address table and then forward the frame to the outgoing port. "
Cse Engineering,Spanning Tree Protocol, ,What is the result of segmenting a network with a bridge (switch)?  It increases the number of collision domains.  It decreases the number of collision domains.  It increases the number of broadcast domains.  It decreases the number of broadcast domains.  It makes smaller collision domains.  It makes larger collision domains.,1 and 5,"2, 3 and 5","3, 4 and 6","1, 3 and 6", ,A," Bridges break up collision domains, which would increase the number of collision domains in a network and also make smaller collision domains. "
Cse Engineering,Spanning Tree Protocol, ,What are the distinct functions of layer 2 switching that increase available bandwidth on the network?  Address learning  Routing  Forwarding and filtering  Creating network loops  Loop avoidance  IP addressing,"1, 3 and 5","2, 4 and 6",2 and 6,3 and 5, ,A," Layer 2 features include address learning, forwarding and filtering of the network, and loop avoidance. "
Cse Engineering,Security, ,Which of the following is true regarding access lists applied to an interface?,You can place as many access lists as you want on any interface until you run out of memory.,You can apply only one access list on any interface.,"One access list may be configured, per direction, for each layer 3 protocol configured on an interface.",You can apply two access lists to any interface., ,C, A Cisco router has rules regarding the placement of access lists on a router interface. You can place one access list per direction for each layer 3 protocol configured on an interface. 
Cse Engineering,Security, ,Which command would you use to apply an access list to a router interface?,ip access-list 101 out,access-list ip 101 in,ip access-group 101 in,access-group ip 101 in, ,C," To apply an access list, the proper command is <i class=""networking-code"">ip access-group 101 in</i>. "
Cse Engineering,Security, ,Which of the following is an example of a standard IP access list?,access-list 110 permit host 1.1.1.1,access-list 1 deny 172.16.10.1 0.0.0.0,access-list 1 permit 172.16.10.1 255.255.0.0,access-list standard 1.1.1.1, ,B, Standard IP access lists use the numbers 1-99 and 1300-1999 and filter based on source IP address only. Option C is incorrect because the mask must be in wildcard format. 
Cse Engineering,Security, ,You need to create an access list that will prevent hosts in the network range of 192.168.160.0 to 192.168.191.0. Which of the following lists will you use?,access-list 10 deny 192.168.160.0 255.255.224.0,access-list 10 deny 192.168.160.0 0.0.191.255,access-list 10 deny 192.168.160.0 0.0.31.255,access-list 10 deny 192.168.0.0 0.0.31.255, ,C," The range of 192.168.160.0 to 192.168.191.0 is a block size of 32. The network address is 192.168.160.0 and the mask would be 255.255.224.0, which for an access list must be a wildcard format of 0.0.31.255. The 31 is used for a block size of 32. The wildcard is always one less than the block size. "
Cse Engineering,Security, ,You are working on a router that has established privilege levels that restrict access to certain functions. You discover that you are not able to execute the command show running-configuration. How can you view and confirm the access lists that have been applied to the Ethernet 0 interface on your router?,show access-lists,show interface Ethernet 0,show ip access-lists,show ip interface Ethernet 0, ,D," The only command that shows which access lists have been applied to an interface is <i class=""networking-code"">show ip interface Ethernet 0</i>. The command <i class=""networking-code"">show access-lists</i> displays all configured access lists, and <i class=""networking-code"">show ip access-lists</i> displays all configured IP access lists, but neither command indicates whether the displayed access lists have been applied to an interface. "
Cse Engineering,Security, ,What command will permit SMTP mail to only host 1.1.1.1?,access-list 10 permit smtp host 1.1.1.1,access-list 110 permit ip smtp host 1.1.1.1,access-list 10 permit tcp any host 1.1.1.1 eq smtp,access-list 110 permit tcp any host 1.1.1.1 eq smtp, ,D," When trying to find the best answer to an access-list question, always check the access-list number and then the protocol. When filtering to an upper-layer protocol, you must use an extended list, numbers 100-199 and 2000-2699. Also, when you filter to an upper-layer protocol, you must use either <i class=""networking-code"">tcp</i> or <i class=""networking-code"">udp</i> in the protocol field. If it says <i class=""networking-code"">ip</i> in the protocol field, you cannot filter to an upper-layer protocol. SMTP uses TCP. "
Cse Engineering,Security, ,You want to create a standard access list that denies the subnet of the following host: 172.16.50.172/20. Which of the following would you start your list with?,access-list 10 deny 172.16.48.0 255.255.240.0,access-list 10 deny 172.16.0.0 0.0.255.255,access-list 10 deny 172.16.64.0 0.0.31.255,access-list 10 deny 172.16.48.0 0.0.15.255, ,D," First, you must know that a /20 is 255.255.240.0, which is a block size of 16 in the third octet. Counting by 16s, this makes our subnet 48 in the third octet, and the wildcard for the third octet would be 15 since the wildcard is always one less than the block size. "
Cse Engineering,Security, ,What router command allows you to determine whether an IP access list is enabled on a particular interface?,show ip port,show access-lists,show ip interface,show access-lists interface, ,C," Only the <i class=""networking-code"">show ip interface</i> command will tell you which interfaces have access lists applied. <i class=""networking-code"">show access-lists</i> will not show you which interfaces have an access list applied. "
Cse Engineering,Security, ,You have created a named access list called Blocksales. Which of the following is a valid command for applying this to packets trying to enter interface s0 of your router?,(config)# ip access-group 110 in,(config-if)# ip access-group 110 in,(config-if)# ip access-group Blocksales in,(config-if)# blocksales ip access-list in, ,C," Using a named access list just replaces the number used when applying the list to the router's interface. <i class=""networking-code"">ip access-group Blocksales in</i> is correct. "
Cse Engineering,Security, ,You want to create a standard access list that denies the subnet of the following host: 172.16.144.17/21. Which of the following would you start your list with?,access-list 10 deny 172.16.48.0 255.255.240.0,access-list 10 deny 172.16.144.0 0.0.7.255,access-list 10 deny 172.16.64.0 0.0.31.255,access-list 10 deny 172.16.136.0 0.0.15.255, ,B," First, you must know that a /21 is 255.255.248.0, which is a block size of 8 in the third octet. Counting by eight, this makes our subnet 144 in the third octet, and the wildcard for the third octet would be 7 since the wildcard is always one less than the block size. "
Cse Engineering,Security, ,You configure the following access list:access-list 110 deny tcp 10.1.1.128 0.0.0.63 any eq smtpaccess-list 110 deny tcp any eq 23int ethernet 0ip access-group 110 outWhat will the result of this access list be?,Email and Telnet will be allowed out E0.,Email and Telnet will be allowed in E0.,Everything but email and Telnet will be allowed out E0.,No IP traffic will be allowed out E0., ,D," If you add an access list to an interface and you do not have at least one <i class=""networking-code"">permit</i> statement, then you will effectively shut down the interface because of the implicit <i class=""networking-code"">deny any</i> at the end of every list. "
Cse Engineering,Security, ,You want to create a standard access list that denies the subnet of the following host: 172.16.198.94/19. Which of the following would you start your list with?,access-list 10 deny 172.16.192.0 0.0.31.255,access-list 10 deny 172.16.0.0 0.0.255.255,access-list 10 deny 172.16.172.0 0.0.31.255,access-list 10 deny 172.16.188.0 0.0.15.255, ,A," First, you must know that a /19 is 255.255.224.0, which is a block size of 32 in the third octet. Counting by 32, this makes our subnet 192 in the third octet, and the wildcard for the third octet would be 31 since the wildcard is always one less than the block size. "
Cse Engineering,Security, ,"If you wanted to deny all Telnet connections to only network 192.168.10.0, which command could you use?",access-list 100 deny tcp 192.168.10.0 255.255.255.0 eq telnet ,access-list 100 deny tcp 192.168.10.0 0.255.255.255 eq telnet,access-list 100 deny tcp any 192.168.10.0 0.0.0.255 eq 23,access-list 100 deny 192.168.10.0 0.0.0.255 any eq 23, ,C," The extended access list ranges are 100-199 and 2000-2699, so the access-list number of 100 is valid. Telnet uses TCP, so the protocol TCP is valid. Now you just need to look for the source and destination address. Only the third option has the correct sequence of parameters. Answer B may work, but the question specifically states ""only"" to network 192.168.10.0, and the wildcard in answer B is too broad. "
Cse Engineering,Security, ,Which router command allows you to view the entire contents of all access lists?,Router# show interface,Router> show ip interface,Router# show access-lists,Router> show all access-lists, ,C," The <i class=""networking-code"">show access-lists</i> command will allow you to view the entire contents of all access lists, but it will not show you the interfaces to which the access lists are applied. "
Cse Engineering,Security, ,Which of the following access lists will allow only HTTP traffic into network 196.15.7.0?,access-list 100 permit tcp any 196.15.7.0 0.0.0.255 eq www,access-list 10 deny tcp any 196.15.7.0 eq www,access-list 100 permit 196.15.7.0 0.0.0.255 eq www,access-list 110 permit ip any 196.15.7.0 0.0.0.255,access-list 110 permit www 196.15.7.0 0.0.0.255,A," The first thing to check in a question like this is the access-list number. Right away, you can see that the second option is wrong because it is using a standard IP access-list number. The second thing to check is the protocol. If you are filtering by upper-layer protocol, then you must be using either UDP or TCP, this eliminates the fourth option. The third and last answers have the wrong syntax. "
Cse Engineering,Security, ,Which of the following are valid ways to refer only to host 172.16.30.55 in an IP access list?  172.16.30.55 0.0.0.255  172.16.30.55 0.0.0.0  any 172.16.30.55  host 172.16.30.55  0.0.0.0 172.16.30.55  ip any 172.16.30.55,1 and 4,2 and 4,"1, 4 and 6",3 and 5, ,B," The wildcard 0.0.0.0 tells the router to match all four octets. This wildcard format alone can be replaced with the <i class=""networking-code"">host</i> command. "
Cse Engineering,Security, ,"If you wanted to deny FTP access from network 200.200.10.0 to network 200.199.11.0 but allow everything else, which of the following command strings is valid?",access-list 110 deny 200.200.10.0 to network 200.199.11.0 eq ftpaccess-list 111 permit ip any 0.0.0.0 255.255.255.255,access-list 1 deny ftp 200.200.10.0 200.199.11.0 any any,access-list 100 deny tcp 200.200.10.0 0.0.0.255 200.199.11.0 0.0.0.255 eq ftp,access-list 198 deny tcp 200.200.10.0 0.0.0.255 200.199.11.0 0.0.0.255 eq ftpaccess-list 198 permit ip any 0.0.0.0 255.255.255.255, ,D," Extended IP access lists use numbers 100-199 and 2000-2699 and filter based on source and destination IP address, protocol number, and port number. The last option is correct because of the second line that specifies permit ip any any. (I used 0.0.0.0 255.255.255.255, which is the same as the any option.) The third option does not have this, so it would deny access but not allow everything else. "
Cse Engineering,Security, ,Which of the following series of commands will restrict Telnet access to the router?,Lab_A(config)#access-list 10 permit 172.16.1.1Lab_A(config)#line con 0Lab_A(config-line)#ip access-group 10 in,Lab_A(config)#access-list 10 permit 172.16.1.1Lab_A(config)#line vty 0 4Lab_A(config-line)#access-class 10 out,Lab_A(config)#access-list 10 permit 172.16.1.1Lab_A(config)#line vty 0 4Lab_A(config-line)#access-class 10 in,Lab_A(config)#access-list 10 permit 172.16.1.1Lab_A(config)#line vty 0 4Lab_A(config-line)#ip access-group 10 in, ,C," Telnet access to the router is restricted by using either a standard or extended IP access list inbound on the VTY lines of the router. The command <i class=""networking-code"">access-class</i> is used to apply the access list to the VTY lines. "
Cse Engineering,Security, ,Which of the following commands connect access list 110 inbound to interface ethernet0?,Router(config)# ip access-group 110 in,Router(config)# ip access-list 110 in,Router(config-if)# ip access-group 110 in,Router(config-if)# ip access-list 110 in, ,C," To place an access list on an interface, use the <i class=""networking-code"">ip access-group</i> command in interface configuration mode. "
Cse Engineering,Wireless Technologies, ,What is the frequency range of the IEEE 802.11a standard?,2.4Gbps,5Gbps,2.4GHz,5GHz, ,D, The IEEE 802.11a standard runs in the 5GHz RF range. 
Cse Engineering,Wireless Technologies, ,What is the maximum distance running the lowest data rate for 802.11b?,About 100 feet,About 175 feet,About 300 feet,About 350 feet, ,D," The IEEE 802.11b standard provides the lowest data rate at 1Mbps, but it also has the longest distance, which is about 350 feet. "
Cse Engineering,Wireless Technologies, ,What is the maximum distance with maximum data rate for 802.11a?,About 65-75 feet,About 90-100 feet,About 150 feet,Over 200 feet, ,A," The IEEE 802.11a standard provides a maximum data rate of up to 54Mbps, but you need to be close to the access point, somewhere around 65 to 75 feet. "
Cse Engineering,Wireless Technologies, ,What is the frequency range of the IEEE 802.11b standard?,2.4Gbps,5Gbps,2.4GHz,5GHz, ,C, The IEEE 802.11b and IEEE 802.11g standards both run in the 2.4GHz RF range. 
Cse Engineering,Wireless Technologies, ,You have a Cisco mesh network. What protocol allows multiple APs to connect with many redundant connections between nodes?,LWAPP,AWPP,STP,IEEE, ,B, Each AP in a mesh network runs the Adaptive Wireless Path Protocol (AWPP). This protocol allows RAPs to communicate with each other to determine the best path back to the wired network via the RAP. 
Cse Engineering,Wireless Technologies, ,What is the maximum data rate for the 802.11g standard?,6Mbps,11Mbps,22Mbps,54Mbps, ,D, The IEEE 802.11g standard provides a maximum data rate of up to 54Mbps. 
Cse Engineering,Wireless Technologies, ,What is the maximum data rate for the 802.11a standard?,6Mbps,11Mbps,22Mbps,54Mbps, ,D, The IEEE 802.11a standard provides a maximum data rate of up to 54Mbps. 
Cse Engineering,Wireless Technologies, ,How many non-overlapping channels are available with 802.11b?,3,12,23,40, ,A, The IEEE 802.11b standard provides 3 non-overlapping channels. 
Cse Engineering,Wireless Technologies, ,How many non-overlapping channels are available with 802.11a?,3,12,23,40, ,B, The IEEE 802.11a standard provides up to 12 non-overlapping channels. 
Cse Engineering,Wireless Technologies, ,"In Cisco's Unified Wireless Solution, what is the split-MAC architecture?",The split-MAC architecture uses MAC addresses to create a forward/filter table and break up collision domains.,The split-MAC architecture allows the splitting of 802.11 protocol packets between the AP and the controller to allow processing by both devices.,The split-MAC architecture uses MAC addresses on the wireless network and IP addresses on the wired network.,The split-MAC architecture uses MAC addresses to create a forward/filter table and break up broadcast domains., ,B," The split-MAC architecture allows the splitting of 802.11 protocol packets between the Cisco LWAPP-based AP, which handles real-time portions of the protocol, and the WLAN controller, which handles those items that are not time sensitive. "
Cse Engineering,Wireless Technologies, ,What is the maximum distance with maximum data rate for 802.11b?,About 65-75 feet,About 90-100 feet,About 150 feet,Over 200 feet, ,C," The IEEE 802.11b standard provides a maximum data rate of up to only 11Mbps, and you can be around 150 feet, maybe farther, depending on conditions. "
Cse Engineering,Wireless Technologies, ,What is the maximum distance with maximum data rate for 802.11g?,About 65-75 feet,About 90-100 feet,About 150 feet,Over 200 feet, ,B," The IEEE 802.11g standard provides a maximum data rate of up to 54Mbps, but you need to be close to the access point, somewhere around 90 to 100 feet. "
Cse Engineering,Wireless Technologies, ,What is the maximum distance running the lowest data rate for 802.11a?,About 100 feet,About 175 feet,About 300 feet,About 350 feet, ,B," The IEEE 802.11a standard's lowest data rate is 6Mbps, but it can run from a distance of about 175 feet. "
Cse Engineering,Wireless Technologies, ,How many non-overlapping channels are available with 802.11h?,3,12,23,40, ,C, The IEEE 802.11h standard provides an addition 11 channels to the 802.11a standard's 12 non-overlapping channel for a total of 23 non-overlapping channels. 
Cse Engineering,Wireless Technologies, ,What is the maximum data rate for the 802.11b standard?,6Mbps,11Mbps,22Mbps,54Mbps, ,B, The IEEE 802.11b standard provides a maximum data rate of up to 11Mbps. 
Cse Engineering,Wireless Technologies, ,You are connecting your access point and it is set to root. What does Extended Service Set ID mean?,That you have more than one access point and they are in the same SSID connected by a distribution system.,That you have more than one access point and they are in separate SSIDs connected by a distribution system.,"That you have multiple access points, but they are placed physically in different buildings.","That you have multiple access points, but one is a repeater access point.", ,A, Extended Service Set ID means that you have more than one access point and they all are set to the same SSID and all are connected together in the same VLAN or distribution system so users can roam. 
Cse Engineering,Wireless Technologies, ,Cisco's Unified Wireless Solution provides a mesh solution. What devices do you absolutely need to purchase to run a Cisco solution?  WCS  Controller  Access point  Bridge,1 and 2,2 and 3,1 and 4 only,4 only, ,B," The Cisco Unified Wireless Solution is a great product, but you must purchase specialized devices. Cisco managed access points and a controller are the devices you need to purchase to run the Unified Wireless Solution. "
Cse Engineering,Wireless Technologies, ,What is the frequency range of the IEEE 802.11g standard?,2.4Gbps,5Gbps,2.4GHz,5GHz, ,C, The IEEE 802.11b and IEEE 802.11g standards both run in the 2.4GHz RF range. 
Cse Engineering,Wireless Technologies, ,How many non-overlapping channels are available with 802.11g?,3,12,23,40, ,A, The IEEE 802.11g standard provides 3 non-overlapping channels. 
Cse Engineering,Wireless Technologies, ,What is the maximum distance running the lowest data rate for 802.11g?,About 100 feet,About 175 feet,About 300 feet,About 350 feet, ,C," The IEEE 802.11g standard's lowest data rate is 6Mbps, but it can run from a distance of about 300 feet. "
Cse Engineering,Wide Area Networks, ,"When setting up Frame Relay for point-to-point subinterfaces, which of the following must not be configured?",The Frame Relay encapsulation on the physical interface,The local DLCI on each subinterface,An IP address on the physical interface,The subinterface type as point-to-point, ,C," It is very important to remember when studying the CCNA exam objectives, and when configuring Frame Relay with point-to-point subinterfaces, that you do not put an IP address on the physical interface. "
Cse Engineering,Wide Area Networks, ,Which command will display the CHAP authentication process as it occurs between two routers in the network?,show chap authentication,show interface serial 0,debug ppp authentication,debug chap authentication, ,C," The command <i class=""networking-code"">debug ppp authentication</i> will show you the authentication process that PPP uses between point-to-point connections. "
Cse Engineering,Wide Area Networks, ,"The Acme Corporation is implementing dial-up services to enable remote-office employees to connect to the local network. The company uses multiple routed protocols, needs authentication of users connecting to the network, and since some calls will be long distance, needs callback support. Which of the following protocols is the best choice for these remote services?",802.1,Frame Relay,HDLC,PPP,PAP,D," PPP is your only option, as HDLC and Frame Relay do not support these types of business requirements. PPP provides dynamic addressing, authentication using PAP or CHAP, and callback services. "
Cse Engineering,Wide Area Networks, ,You need to configure a router for a Frame Relay connection to a non-Cisco router. Which of the following commands will prepare the WAN interface of the router for this connection?,Router(config-if)#encapsulation frame-relay q933a,Router(config-if)#encapsulation frame-relay ansi,Router(config-if)#encapsulation frame-relay ietf,Router(config-if)#encapsulation frame-relay cisco, ,C," If you have a Cisco router on one side of a Frame Relay network and a non-Cisco router on the other side, you would need to use the Frame Relay encapsulation type of IETF. The default is Cisco encapsulation, which means that a Cisco router must be on both sides of the Frame Relay network. "
Cse Engineering,Wide Area Networks, ,Which WAN encapsulations can be configured on an asynchronous serial connection?  PPP  ATM  HDLC  SDLC  Frame Relay,1 and 2,2 and 4,"3, 4 and 5",All of the above, ,A," Please do not freak out because ATM is an answer to this question. ATM is not covered in depth on the CCNA exam. PPP is mostly used for dial-up (async) services, but ATM could be used as well, though it typically is not used anymore since PPP is so efficient. "
Cse Engineering,Wide Area Networks, ,Which encapsulations can be configured on a serial interface?  Ethernet  Token Ring  HDLC  Frame Relay  PPP,1 and 4,2 only,"3, 4 and 5",All of the above, ,C," Ethernet and Token Ring are LAN technologies and cannot be configured on a serial interface. PPP, HDLC, and Frame Relay are layer 2 WAN technologies that are typically configured on a serial interface. "
Cse Engineering,Wide Area Networks, ,Suppose that you have a customer who has a central HQ and six branch offices. They anticipate adding six more branches in the near future. They wish to implement a WAN technology that will allow the branches to economically connect to HQ and you have no free ports on the HQ router. Which of the following would you recommend?,PPP,HDLC,Frame Relay,ISDN, ,C," The key is ""there are no free ports"" on your router. Only Frame Relay can provide a connection to multiple locations with one interface, and in an economical manner no less. "
Cse Engineering,Wide Area Networks, ,Which of the following command options are displayed when you use the Router# show frame-relay ? command? dlci neighbors lmi pvc map,1 only,2 and 4,"3, 4 and 5",All of the above, ,C," The <i class=""networking-code"">show frame-relay ?</i> command provides many options, but the options available in this question are <i class=""networking-code"">lmi</i>, <i class=""networking-code"">pvc</i>, and <i class=""networking-code"">map</i>. "
Cse Engineering,Wide Area Networks, ,In which of the following technologies is the term HFC used?,DSL,PPPoE,Frame Relay,Dedicated T1, ,D," In a modern network, hybrid fibre-coaxial (HFC) is a telecommunications industry term for a network that incorporates both optical fiber and coaxial cable to create a broadband network. "
Cse Engineering,Wide Area Networks, ,A default Frame Relay WAN is classified as what type of physical network?,Point-to-point,Broadcast multi-access,Non-broadcast multi-access,Non-broadcast multipoint, ,C," Frame Relay, by default, is a non-broadcast multi-access (NBMA) network, which means that broadcasts, such as RIP updates, will not be forwarded across the link by default. "
Cse Engineering,Wide Area Networks, ,"Which of the following describes the creation of private networks across the Internet, enabling privacy and tunneling of non-TCP/IP protocols?",HDLC,Cable,VPN,IPSec,xDSL,C," A  allows the creation of private networks across the Internet, enabling privacy and tunneling of non-TCP/IP protocols. A VPN can be set up across any type of link. "
Cse Engineering,Wide Area Networks, ,Which of the following describes an industry-wide standard suite of protocols and algorithms that allows for secure data transmission over an IP-based network that functions at the layer 3 Network layer of the OSI model?,HDLC,Cable,VPN,IPSec,xDSL,D, IPSec is an industry-wide standard suite of protocols and algorithms that allows for secure data transmission over an IP-based network that functions at the layer 3 Network layer of the OSI model. 
Cse Engineering,Wide Area Networks, ,Which of the following uses ATM as the Data Link layer protocol that's terminated at what's known as the DSLAM?,DSL,PPPoE,Frame Relay,Dedicated T1,Wireless,A," ATM is the Data-Link layer protocol that's typically used over the DSL layer 1 connection from the CPE and terminated at what's known as the DSLAM-an ATM switch that contains DSL interface cards, or ATU-Cs. "
Cse Engineering,Wide Area Networks, ,"When a router is connected to a Frame Relay WAN link using a serial DTE interface, how is the clock rate determined?",Supplied by the CSU/DSU,By the far end router,By the clock rate command,By the Physical layer bit stream timing, ,A," Clocking on a serial interface is always provided by the CSU/DSU (DCE device). However, if you do not have a CSU/DSU in your nonproduction test environment, then you need to supply clocking with the <i class=""networking-code"">clock rate</i> command on the serial interface of the router with the DCE cable attached. "
Cse Engineering,Wide Area Networks, ,Which command is required for connectivity in a Frame Relay network if Inverse ARP is not operational?,frame-relay arp,frame-relay map,frame-relay interface-dci,frame-relay lmi-type, ,B," If you have a router in your Frame Relay network that does not support IARP, you must create Frame Relay maps on your router, which provide known DLCI-to-IP address mappings. "
Cse Engineering,Wide Area Networks, ,How should a router that is being used in a Frame Relay network be configured to keep split horizon issues from preventing routing updates?,Configure a separate subinterface for each PVC with a unique DLCI and subnet assigned to the subinterface.,Configure each Frame Relay circuit as a point-to-point line to support multicast and broadcast traffic.,Configure many subinterfaces in the same subnet.,Configure a single subinterface to establish multiple PVC connections to multiple remote router interfaces., ,A," If you have a serial port configured with multiple DLCIs connected to multiple remote sites, split horizon rules, stop route updates received on an interface from being sent out the same interface. By creating subinterfaces for each PVC, you can avoid the split horizon issues when using Frame Relay. "
Cse Engineering,Wide Area Networks, ,"Which of the following encapsulates PPP frames in Ethernet frames and uses common PPP features like authentication, encryption, and compression?",PPP,PPPoA,PPPoE,Token Ring, ,C," PPPoE encapsulates PPP frames in Ethernet frames and uses common PPP features like authentication, encryption, and compression. PPPoA is used for ATM. "
Cse Engineering,Internetworking, ,Which layer 1 devices can be used to enlarge the area covered by a single LAN segment?  Switch  NIC  Hub  Repeater  RJ45 transceiver,1 only,1 and 3,3 and 4,5 only, ,C," Not that you really want to enlarge a single collision domain, but a hub (multiport repeater) will provide this for you. "
